timestamp,distance
122642, 31.98 cm
122746, 31.19 cm
122850, 31.19 cm
122954, 31.99 cm
123058, 31.19 cm
123162, 31.98 cm
123266, 31.98 cm
123370, 31.19 cm
123474, 31.99 cm
123578, 31.99 cm
123682, 31.99 cm
123786, 31.98 cm
123890, 31.98 cm
123994, 31.98 cm
124098, 31.98 cm
124202, 31.19 cm
124306, 31.18 cm
124410, 31.19 cm
124514, 31.98 cm
124618, 31.19 cm
124722, 31.99 cm
124826, 31.21 cm
124930, 31.19 cm
125034, 31.19 cm
125138, 31.19 cm
125242, 31.19 cm
125346, 31.19 cm
125450, 31.19 cm
125554, 31.21 cm
125658, 31.19 cm
125762, 31.19 cm
125866, 31.19 cm
125970, 31.19 cm
126074, 31.19 cm
126178, 31.19 cm
126282, 31.19 cm
126386, 31.19 cm
126490, 32.50 cm
126594, 32.49 cm
126698, 32.49 cm
126802, 32.49 cm
126906, 32.50 cm
127010, 32.50 cm
127114, 32.50 cm
127218, 32.50 cm
127322, 32.49 cm
127426, 32.49 cm
127530, 32.50 cm
127634, 32.50 cm
127738, 32.50 cm
127842, 32.49 cm
127946, 32.50 cm
128050, 32.50 cm
128154, 32.50 cm
128258, 32.50 cm
128362, 32.50 cm
128466, 32.50 cm
128570, 32.50 cm
128674, 32.50 cm
128778, 32.50 cm
128882, 32.50 cm
128986, 32.50 cm
129090, 32.50 cm
129194, 32.50 cm
129298, 32.52 cm
129402, 32.52 cm
129506, 32.50 cm
129610, 32.50 cm
129714, 32.49 cm
129818, 32.50 cm
129922, 32.50 cm
130026, 32.52 cm
130130, 32.50 cm
130234, 32.50 cm
130338, 32.52 cm
130442, 32.50 cm
130546, 32.50 cm
130650, 32.50 cm
130754, 32.50 cm
130858, 32.52 cm
130962, 32.50 cm
131066, 32.50 cm
131170, 32.50 cm
131274, 32.50 cm
131378, 32.52 cm
131482, 32.52 cm
131586, 32.50 cm
131690, 32.50 cm
131794, 32.50 cm
131898, 32.50 cm
132002, 32.50 cm
132106, 32.50 cm
132210, 32.50 cm
132314, 32.50 cm
132418, 32.50 cm
132522, 32.50 cm
132626, 32.52 cm
132730, 32.50 cm
132834, 32.50 cm
132938, 32.50 cm
